Transaction_ID;Account_ID;Transaction_Date;Transaction_Type;Category;Amount
141385;7068;10.04.2026;Debit;Online Shopping;$139,08
126033;6305;10.04.2026;Credit;Salary;$1.531,97
121217;6065;10.04.2026;Credit;Salary;$2.870,48
121229;6065;10.04.2026;Debit;Utilities;$214,57
156837;7829;10.04.2026;Debit;Utilities;$50,14
118127;5918;10.04.2026;Debit;Entertainment;$33,88
166374;8308;10.04.2026;Debit;Utilities;$146,13
206644;10308;10.04.2026;Debit;Travel;$25,14
175622;8768;10.04.2026;Debit;Online Shopping;$253,27
129944;6502;10.04.2026;Deposit;Investment;$1.764,63
206667;10308;10.04.2026;Debit;Online Shopping;$247,26
122442;6122;10.04.2026;Debit;Online Shopping;$63,33
112873;5648;10.04.2026;Debit;Entertainment;$129,58
206699;10310;10.04.2026;Debit;Travel;$235,45
187993;9398;10.04.2026;Debit;Entertainment;$67,53
129157;6464;10.04.2026;Debit;Entertainment;$203,18
143446;7168;10.04.2026;Debit;Travel;$265,55
149598;7477;10.04.2026;Debit;Utilities;$262,34
212022;10565;10.04.2026;Debit;Entertainment;$154,15
117816;5904;10.04.2026;Debit;Groceries;$336,87
105409;5262;10.04.2026;Debit;Online Shopping;$72,62
198810;9924;10.04.2026;Debit;Utilities;$102,40
152467;7614;10.04.2026;Debit;Entertainment;$142,10
208356;10394;10.04.2026;Debit;Groceries;$129,42
103056;5145;10.04.2026;Debit;Online Shopping;$73,29
160170;8005;10.04.2026;Debit;Travel;$72,41
221073;11018;10.04.2026;Credit;Salary;$5.052,40
183682;9180;10.04.2026;Debit;Utilities;$218,82
117822;5904;10.04.2026;Debit;Online Shopping;$31,89
109643;5480;10.04.2026;Debit;Entertainment;$35,76
158535;7918;10.04.2026;Credit;Salary;$2.328,75
208321;10393;10.04.2026;Debit;Online Shopping;$196,75
154000;7684;10.04.2026;Debit;Online Shopping;$290,94
190926;9534;10.04.2026;Debit;Groceries;$311,38
183628;9177;10.04.2026;Debit;Entertainment;$70,08
179488;8971;10.04.2026;Debit;Online Shopping;$197,79
207459;10346;10.04.2026;Debit;Travel;$331,52
205235;10240;10.04.2026;Debit;Travel;$171,08
101221;5058;10.04.2026;Debit;Travel;$309,32
155901;7782;10.04.2026;Debit;Entertainment;$294,25
187581;9379;10.04.2026;Debit;Online Shopping;$160,85
175637;8768;10.04.2026;Debit;Travel;$46,95
190007;9495;10.04.2026;Credit;Salary;$2.649,04
159240;7961;10.04.2026;Debit;Groceries;$94,77
202033;10083;10.04.2026;Debit;Utilities;$196,20
108537;5425;10.04.2026;Debit;Entertainment;$50,64
140034;7003;10.04.2026;Debit;Travel;$246,49
140047;7003;10.04.2026;Debit;Online Shopping;$134,79
196340;9803;10.04.2026;Debit;Utilities;$142,52
104366;5210;10.04.2026;Debit;Groceries;$137,25
168761;8419;10.04.2026;Debit;Utilities;$337,10
102126;5101;10.04.2026;Credit;Salary;$1.919,51
220545;10993;10.04.2026;Debit;Online Shopping;$298,90
188662;9432;10.04.2026;Debit;Entertainment;$169,76
221521;11040;10.04.2026;Debit;Online Shopping;$37,88
124332;6218;10.04.2026;Debit;Groceries;$154,39
193691;9675;10.04.2026;Deposit;Investment;$4.191,09
146304;7311;10.04.2026;Debit;Groceries;$15,49
141144;7054;10.04.2026;Debit;Travel;$21,98
112156;5611;10.04.2026;Debit;Utilities;$131,36
104333;5207;10.04.2026;Debit;Online Shopping;$257,76
188070;9402;10.04.2026;Credit;Salary;$2.986,41
201433;10052;10.04.2026;Debit;Groceries;$157,57
175396;8757;10.04.2026;Credit;Salary;$3.275,26
143146;7155;10.04.2026;Credit;Salary;$3.203,73
132488;6636;10.04.2026;Debit;Groceries;$223,38
155129;7745;10.04.2026;Debit;Entertainment;$196,51
145355;7260;10.04.2026;Debit;Groceries;$286,10
163085;8146;10.04.2026;Credit;Salary;$3.799,95
115621;5791;10.04.2026;Deposit;Investment;$1.274,18
170050;8486;10.04.2026;Debit;Online Shopping;$255,94
204053;10184;10.04.2026;Debit;Groceries;$228,96
207431;10346;10.04.2026;Debit;Utilities;$35,07
167060;8337;10.04.2026;Debit;Entertainment;$101,87
115619;5790;10.04.2026;Debit;Travel;$146,15
219202;10925;10.04.2026;Debit;Entertainment;$39,90
126970;6355;10.04.2026;Debit;Utilities;$297,53
159263;7961;10.04.2026;Debit;Groceries;$26,25
152054;7594;10.04.2026;Debit;Online Shopping;$44,72
136240;6821;10.04.2026;Debit;Utilities;$195,63
220335;10983;10.04.2026;Debit;Entertainment;$101,62
157974;7889;10.04.2026;Debit;Travel;$52,47
179261;8960;10.04.2026;Debit;Entertainment;$251,26
119370;5975;10.04.2026;Credit;Salary;$2.618,93
143606;7175;10.04.2026;Deposit;Investment;$3.191,03
161723;8078;10.04.2026;Debit;Groceries;$317,31
177426;8865;10.04.2026;Debit;Utilities;$335,52
190518;9519;10.04.2026;Debit;Online Shopping;$267,53
164035;8195;10.04.2026;Debit;Entertainment;$347,29
218577;10895;10.04.2026;Credit;Salary;$3.679,49
115586;5790;10.04.2026;Debit;Online Shopping;$38,60
202063;10084;10.04.2026;Deposit;Investment;$4.032,89
107968;5395;10.04.2026;Debit;Travel;$279,05
100781;5039;10.04.2026;Debit;Travel;$36,83
172469;8610;10.04.2026;Debit;Groceries;$152,98
112043;5605;10.04.2026;Debit;Travel;$215,98
176764;8828;10.04.2026;Debit;Entertainment;$83,93
219509;10940;10.04.2026;Debit;Utilities;$172,82
186867;9346;10.04.2026;Debit;Utilities;$292,20
132813;6650;10.04.2026;Debit;Online Shopping;$271,21
132272;6625;10.04.2026;Credit;Salary;$4.681,44
134646;6738;10.04.2026;Deposit;Investment;$3.659,28
187434;9374;10.04.2026;Debit;Groceries;$29,70
198432;9906;10.04.2026;Debit;Entertainment;$249,42
115169;5767;10.04.2026;Debit;Groceries;$240,63
205022;10233;10.04.2026;Debit;Online Shopping;$179,67
129397;6475;10.04.2026;Debit;Utilities;$183,05
106496;5320;10.04.2026;Debit;Utilities;$33,09
182171;9104;10.04.2026;Debit;Travel;$101,89
212172;10573;10.04.2026;Debit;Online Shopping;$282,37
133426;6678;10.04.2026;Debit;Online Shopping;$333,74
196672;9820;10.04.2026;Debit;Online Shopping;$316,50
145052;7245;10.04.2026;Debit;Online Shopping;$22,53
174910;8732;10.04.2026;Debit;Entertainment;$167,97
220298;10980;10.04.2026;Debit;Utilities;$33,71
161727;8078;10.04.2026;Debit;Groceries;$129,07
189585;9475;10.04.2026;Debit;Utilities;$211,11
118917;5958;10.04.2026;Debit;Online Shopping;$269,15
185707;9288;10.04.2026;Credit;Salary;$3.107,48
158276;7905;10.04.2026;Debit;Entertainment;$276,02
165106;8245;10.04.2026;Debit;Travel;$261,96
215048;10716;10.04.2026;Credit;Salary;$3.179,39
164083;8197;10.04.2026;Deposit;Investment;$4.585,88
159151;7955;10.04.2026;Debit;Online Shopping;$8,45
148731;7432;10.04.2026;Debit;Travel;$57,23
123230;6163;10.04.2026;Credit;Salary;$3.316,75
150380;7512;10.04.2026;Debit;Travel;$25,08
208000;10371;10.04.2026;Debit;Online Shopping;$171,56
219826;10956;10.04.2026;Deposit;Investment;$4.165,41
212766;10606;10.04.2026;Debit;Entertainment;$200,95
191648;9568;10.04.2026;Debit;Groceries;$170,18
200353;9997;10.04.2026;Debit;Utilities;$204,20
112124;5609;10.04.2026;Debit;Entertainment;$314,80
172236;8595;10.04.2026;Deposit;Investment;$2.420,46
218579;10895;10.04.2026;Debit;Groceries;$297,71
192881;9630;10.04.2026;Debit;Online Shopping;$337,53
116361;5835;10.04.2026;Debit;Groceries;$58,94
192398;9605;10.04.2026;Debit;Entertainment;$320,95
139921;6998;10.04.2026;Debit;Utilities;$251,78
201329;10046;10.04.2026;Debit;Travel;$20,90
195819;9778;10.04.2026;Credit;Salary;$2.753,86
117388;5882;10.04.2026;Debit;Entertainment;$60,51
100212;5011;10.04.2026;Credit;Salary;$5.070,17
130286;6521;10.04.2026;Debit;Online Shopping;$157,29
200038;9984;10.04.2026;Debit;Groceries;$151,33
163627;8175;10.04.2026;Debit;Travel;$244,64
132830;6650;10.04.2026;Debit;Entertainment;$10,47
146198;7305;10.04.2026;Debit;Travel;$341,58
209181;10433;10.04.2026;Debit;Utilities;$343,88
165259;8252;10.04.2026;Deposit;Investment;$1.054,91
159446;7972;10.04.2026;Debit;Entertainment;$235,22
204201;10193;10.04.2026;Debit;Online Shopping;$228,91
199673;9965;10.04.2026;Debit;Travel;$230,94
171856;8576;10.04.2026;Debit;Travel;$32,71
172369;8605;10.04.2026;Debit;Utilities;$61,63
148890;7441;10.04.2026;Debit;Entertainment;$52,34
215033;10714;10.04.2026;Debit;Utilities;$124,48
128531;6433;10.04.2026;Debit;Travel;$244,75
106779;5336;10.04.2026;Credit;Salary;$4.472,33
196626;9817;10.04.2026;Debit;Entertainment;$112,05
117223;5874;10.04.2026;Debit;Entertainment;$328,19
174532;8712;10.04.2026;Debit;Travel;$87,34
130590;6537;10.04.2026;Deposit;Investment;$505,51
163819;8181;10.04.2026;Debit;Travel;$83,17
174548;8712;10.04.2026;Debit;Travel;$327,90
189126;9455;10.04.2026;Debit;Travel;$184,88
108187;5405;10.04.2026;Debit;Travel;$166,06
149094;7449;10.04.2026;Debit;Online Shopping;$294,18
192340;9601;10.04.2026;Debit;Online Shopping;$340,11
122618;6131;10.04.2026;Debit;Online Shopping;$27,67
139545;6978;10.04.2026;Debit;Online Shopping;$336,33
106809;5337;10.04.2026;Debit;Groceries;$330,41
201477;10056;10.04.2026;Credit;Salary;$2.053,83
108192;5405;10.04.2026;Debit;Travel;$39,06
209375;10441;10.04.2026;Credit;Salary;$1.678,95
153738;7672;10.04.2026;Debit;Travel;$215,76
162976;8139;10.04.2026;Debit;Online Shopping;$24,87
202680;10114;10.04.2026;Debit;Groceries;$144,59
132572;6640;10.04.2026;Credit;Salary;$3.933,31
159476;7974;10.04.2026;Deposit;Investment;$2.288,57
128405;6426;10.04.2026;Debit;Entertainment;$340,48
177208;8853;10.04.2026;Debit;Online Shopping;$266,41
104196;5202;10.04.2026;Debit;Entertainment;$116,64
161545;8068;10.04.2026;Debit;Utilities;$297,37
182893;9141;10.04.2026;Deposit;Investment;$4.260,65
106218;5305;10.04.2026;Debit;Groceries;$68,73
186470;9320;10.04.2026;Debit;Utilities;$252,48
207794;10364;10.04.2026;Credit;Salary;$2.619,56
128457;6428;10.04.2026;Debit;Entertainment;$343,36
118865;5955;10.04.2026;Debit;Online Shopping;$139,59
176860;8833;10.04.2026;Debit;Online Shopping;$325,86
156568;7817;10.04.2026;Debit;Travel;$5,44
158945;7941;10.04.2026;Deposit;Investment;$1.719,17
158268;7905;10.04.2026;Debit;Travel;$141,53
128548;6433;10.04.2026;Debit;Travel;$69,28
145180;7250;10.04.2026;Credit;Salary;$5.729,52
100748;5038;10.04.2026;Debit;Online Shopping;$292,10
214565;10692;10.04.2026;Debit;Groceries;$212,32
152042;7594;10.04.2026;Debit;Utilities;$215,70
138601;6930;10.04.2026;Debit;Utilities;$134,18
178035;8894;10.04.2026;Debit;Entertainment;$19,15
101080;5051;10.04.2026;Debit;Entertainment;$346,73
186897;9347;10.04.2026;Debit;Utilities;$50,88
106853;5338;10.04.2026;Debit;Groceries;$244,33
116427;5838;10.04.2026;Credit;Salary;$2.598,88
189389;9465;10.04.2026;Debit;Utilities;$336,26
158990;7943;10.04.2026;Debit;Travel;$67,69
132101;6618;10.04.2026;Debit;Utilities;$307,03
168960;8429;10.04.2026;Deposit;Investment;$1.789,46
104303;5205;10.04.2026;Debit;Online Shopping;$298,54
146205;7305;10.04.2026;Debit;Entertainment;$117,91
123228;6163;10.04.2026;Debit;Online Shopping;$119,30
186469;9320;10.04.2026;Debit;Utilities;$231,33
143183;7156;10.04.2026;Debit;Travel;$329,88
137381;6870;10.04.2026;Debit;Entertainment;$65,79
143771;7184;10.04.2026;Deposit;Investment;$2.135,20
208068;10376;10.04.2026;Debit;Travel;$334,00
108075;5401;10.04.2026;Credit;Salary;$4.329,08
190074;9498;11.04.2026;Debit;Utilities;$94,32
173845;8678;11.04.2026;Debit;Travel;$105,93
184634;9230;11.04.2026;Debit;Entertainment;$228,76
150820;7537;11.04.2026;Debit;Travel;$40,99
162336;8108;11.04.2026;Debit;Online Shopping;$206,68
157289;7853;11.04.2026;Debit;Utilities;$276,88
154603;7714;11.04.2026;Debit;Travel;$317,69
162666;8125;11.04.2026;Debit;Travel;$304,75
168920;8427;11.04.2026;Credit;Salary;$1.675,03
160430;8015;11.04.2026;Debit;Entertainment;$212,10
177708;8878;11.04.2026;Credit;Salary;$1.968,67
162330;8108;11.04.2026;Credit;Salary;$1.795,51
215484;10736;11.04.2026;Debit;Online Shopping;$99,95
128877;6448;11.04.2026;Debit;Groceries;$119,39
103305;5158;11.04.2026;Debit;Groceries;$271,70
198188;9895;11.04.2026;Debit;Utilities;$12,34
165090;8245;11.04.2026;Debit;Travel;$264,88
217228;10825;11.04.2026;Debit;Travel;$95,11
145243;7256;11.04.2026;Debit;Travel;$223,32
158993;7943;11.04.2026;Debit;Online Shopping;$119,38
106875;5339;11.04.2026;Debit;Groceries;$120,92
162709;8126;11.04.2026;Debit;Utilities;$294,08
162974;8139;11.04.2026;Debit;Entertainment;$279,61
166301;8302;11.04.2026;Debit;Travel;$218,97
190015;9495;11.04.2026;Debit;Entertainment;$118,50
140165;7009;11.04.2026;Debit;Entertainment;$218,22
215144;10720;11.04.2026;Credit;Salary;$2.926,02
136400;6825;11.04.2026;Debit;Travel;$345,62
200643;10013;11.04.2026;Debit;Groceries;$70,52
170891;8528;11.04.2026;Debit;Online Shopping;$176,81
181866;9089;11.04.2026;Debit;Online Shopping;$261,79
100894;5044;11.04.2026;Debit;Travel;$52,96
154747;7722;11.04.2026;Debit;Online Shopping;$133,86
181858;9088;11.04.2026;Deposit;Investment;$803,23
172905;8627;11.04.2026;Debit;Groceries;$294,18
151670;7578;11.04.2026;Debit;Utilities;$230,34
141164;7054;11.04.2026;Debit;Groceries;$196,65
189549;9473;11.04.2026;Debit;Groceries;$53,75
142277;7114;11.04.2026;Debit;Groceries;$316,19
172462;8610;11.04.2026;Debit;Online Shopping;$197,11
193220;9648;11.04.2026;Deposit;Investment;$4.933,70
167066;8337;11.04.2026;Debit;Online Shopping;$213,71
182037;9097;11.04.2026;Debit;Entertainment;$113,88
214869;10707;11.04.2026;Debit;Travel;$308,35
162987;8140;11.04.2026;Debit;Entertainment;$145,80
182642;9127;11.04.2026;Debit;Travel;$263,60
213946;10660;11.04.2026;Credit;Salary;$5.949,33
138847;6943;11.04.2026;Debit;Entertainment;$255,01
102113;5100;11.04.2026;Deposit;Investment;$3.481,66
212267;10577;11.04.2026;Debit;Online Shopping;$54,16
186178;9308;11.04.2026;Debit;Entertainment;$139,70
170974;8531;11.04.2026;Debit;Travel;$314,61
125287;6267;11.04.2026;Debit;Entertainment;$132,41
204946;10228;11.04.2026;Deposit;Investment;$1.511,92
107465;5371;11.04.2026;Credit;Salary;$5.944,07
141919;7098;11.04.2026;Debit;Utilities;$172,04
209129;10429;11.04.2026;Credit;Salary;$2.625,66
213132;10623;11.04.2026;Debit;Entertainment;$52,90
215503;10738;11.04.2026;Debit;Utilities;$336,87
145144;7249;11.04.2026;Debit;Utilities;$48,00
170960;8531;11.04.2026;Debit;Groceries;$308,56
190997;9537;11.04.2026;Debit;Utilities;$36,34
170849;8526;11.04.2026;Credit;Salary;$5.476,96
167041;8337;11.04.2026;Debit;Online Shopping;$18,53
192279;9598;11.04.2026;Debit;Entertainment;$163,43
215498;10738;11.04.2026;Debit;Utilities;$311,56
139645;6983;11.04.2026;Debit;Groceries;$166,55
211767;10552;11.04.2026;Debit;Entertainment;$6,17
121158;6062;11.04.2026;Debit;Online Shopping;$16,91
208881;10417;11.04.2026;Debit;Groceries;$24,84
145456;7266;11.04.2026;Debit;Online Shopping;$65,20
106067;5296;11.04.2026;Credit;Salary;$3.352,21
192389;9604;11.04.2026;Debit;Travel;$292,46
124770;6240;11.04.2026;Debit;Entertainment;$80,10
214691;10698;11.04.2026;Debit;Travel;$316,32
124773;6240;11.04.2026;Debit;Online Shopping;$51,03
124449;6223;11.04.2026;Credit;Salary;$2.756,25
205674;10261;11.04.2026;Debit;Online Shopping;$245,97
168575;8412;11.04.2026;Debit;Travel;$199,29
214687;10698;11.04.2026;Debit;Entertainment;$200,19
155766;7774;11.04.2026;Deposit;Investment;$1.991,74
184192;9209;11.04.2026;Debit;Utilities;$141,70
195546;9766;11.04.2026;Debit;Entertainment;$76,55
140429;7020;11.04.2026;Debit;Online Shopping;$217,71
199362;9950;11.04.2026;Debit;Travel;$187,03
132085;6617;11.04.2026;Debit;Online Shopping;$229,76
132838;6650;11.04.2026;Credit;Salary;$5.529,38
134573;6732;11.04.2026;Credit;Salary;$2.316,79
214685;10698;11.04.2026;Debit;Online Shopping;$252,55
195521;9765;11.04.2026;Debit;Online Shopping;$235,62
159930;7992;11.04.2026;Debit;Entertainment;$226,02
167282;8348;11.04.2026;Debit;Groceries;$112,33
120766;6043;11.04.2026;Debit;Online Shopping;$211,64
190383;9512;11.04.2026;Debit;Travel;$338,25
171503;8562;11.04.2026;Debit;Travel;$206,38
192953;9634;11.04.2026;Debit;Online Shopping;$167,73
212209;10575;11.04.2026;Debit;Travel;$254,18
124755;6240;11.04.2026;Debit;Entertainment;$282,65
187310;9368;11.04.2026;Debit;Groceries;$169,66
216400;10781;11.04.2026;Debit;Online Shopping;$52,17
107193;5354;11.04.2026;Debit;Entertainment;$298,52
147831;7387;11.04.2026;Debit;Entertainment;$271,27
199595;9962;11.04.2026;Debit;Travel;$89,99
183994;9198;11.04.2026;Debit;Online Shopping;$280,29
111623;5584;11.04.2026;Deposit;Investment;$1.554,60
162540;8120;11.04.2026;Debit;Online Shopping;$246,12
140412;7020;11.04.2026;Debit;Online Shopping;$240,13
211481;10540;11.04.2026;Credit;Salary;$1.688,88
107216;5355;11.04.2026;Debit;Groceries;$8,71
171400;8556;11.04.2026;Debit;Utilities;$25,91
211925;10560;11.04.2026;Debit;Groceries;$132,46
122658;6133;11.04.2026;Debit;Groceries;$175,33
163100;8146;11.04.2026;Debit;Entertainment;$190,43
119511;5983;11.04.2026;Debit;Online Shopping;$81,99
181618;9076;11.04.2026;Debit;Groceries;$65,66
159473;7973;11.04.2026;Debit;Utilities;$17,98
218103;10872;11.04.2026;Debit;Travel;$336,12
213306;10632;11.04.2026;Deposit;Investment;$4.559,04
111505;5576;11.04.2026;Debit;Entertainment;$261,13
157523;7866;11.04.2026;Debit;Utilities;$152,79
111474;5575;11.04.2026;Debit;Entertainment;$204,20
183013;9147;11.04.2026;Debit;Travel;$51,20
178086;8897;11.04.2026;Debit;Entertainment;$324,03
202163;10091;11.04.2026;Debit;Online Shopping;$334,18
211483;10540;11.04.2026;Debit;Travel;$174,87
183350;9163;11.04.2026;Debit;Groceries;$48,03
214682;10698;11.04.2026;Debit;Utilities;$233,73
151610;7575;11.04.2026;Debit;Groceries;$146,12
186838;9343;11.04.2026;Debit;Utilities;$34,32
119765;5992;11.04.2026;Debit;Groceries;$185,10
166100;8292;11.04.2026;Debit;Travel;$130,65
183420;9169;11.04.2026;Credit;Salary;$4.674,27
221053;11018;11.04.2026;Debit;Groceries;$90,28
117047;5865;11.04.2026;Debit;Travel;$36,94
147378;7365;11.04.2026;Debit;Online Shopping;$341,29
211969;10562;11.04.2026;Deposit;Investment;$562,84
181909;9090;11.04.2026;Debit;Groceries;$206,38
199522;9958;11.04.2026;Debit;Utilities;$85,54
100166;5008;11.04.2026;Deposit;Investment;$596,71
150405;7513;11.04.2026;Debit;Travel;$163,61
180138;9002;11.04.2026;Debit;Groceries;$86,18
117815;5904;11.04.2026;Credit;Salary;$4.480,57
144611;7225;11.04.2026;Credit;Salary;$1.523,24
178302;8908;11.04.2026;Debit;Utilities;$325,16
123785;6188;11.04.2026;Debit;Entertainment;$107,11
160212;8006;11.04.2026;Credit;Salary;$4.166,76
128792;6444;11.04.2026;Debit;Travel;$100,77
128216;6418;11.04.2026;Debit;Travel;$75,83
177310;8858;11.04.2026;Deposit;Investment;$4.012,07
178306;8908;11.04.2026;Debit;Utilities;$324,88
142260;7114;11.04.2026;Credit;Salary;$5.658,62
116373;5835;11.04.2026;Debit;Groceries;$143,51
112084;5607;11.04.2026;Debit;Online Shopping;$78,53
106162;5301;11.04.2026;Credit;Salary;$5.484,83
205104;10236;11.04.2026;Debit;Travel;$139,56
200419;10000;11.04.2026;Credit;Salary;$4.248,86
124955;6250;11.04.2026;Credit;Salary;$1.853,02
216997;10812;11.04.2026;Debit;Groceries;$314,20
102284;5108;11.04.2026;Debit;Travel;$102,58
150353;7511;11.04.2026;Debit;Entertainment;$127,35
175631;8768;11.04.2026;Debit;Online Shopping;$182,85
114123;5711;11.04.2026;Debit;Travel;$118,79
159269;7961;11.04.2026;Debit;Online Shopping;$218,96
184589;9227;11.04.2026;Debit;Travel;$285,08
176421;8810;11.04.2026;Credit;Salary;$3.916,07
195451;9762;11.04.2026;Credit;Salary;$5.627,16
114127;5711;11.04.2026;Debit;Entertainment;$295,12
152738;7624;11.04.2026;Debit;Utilities;$201,44
114132;5711;11.04.2026;Debit;Groceries;$188,25
196352;9803;11.04.2026;Debit;Entertainment;$277,64
184590;9227;11.04.2026;Credit;Salary;$3.750,35
190631;9523;11.04.2026;Debit;Utilities;$265,17
114135;5711;11.04.2026;Debit;Online Shopping;$219,66
176427;8810;11.04.2026;Credit;Salary;$4.477,33
149950;7493;11.04.2026;Debit;Travel;$119,95
160098;8002;11.04.2026;Debit;Groceries;$21,31
113607;5687;11.04.2026;Debit;Online Shopping;$90,06
121205;6064;11.04.2026;Deposit;Investment;$3.855,68
152897;7630;11.04.2026;Debit;Online Shopping;$88,38
136262;6821;11.04.2026;Debit;Entertainment;$213,86
152954;7635;11.04.2026;Debit;Utilities;$324,34
182727;9131;11.04.2026;Debit;Online Shopping;$210,98
154779;7723;11.04.2026;Debit;Online Shopping;$310,50
198257;9897;11.04.2026;Debit;Groceries;$29,74
151686;7578;11.04.2026;Debit;Entertainment;$58,09
199520;9958;11.04.2026;Debit;Utilities;$136,74
114474;5729;11.04.2026;Credit;Salary;$5.015,90
146014;7293;11.04.2026;Debit;Utilities;$9,82
140096;7007;11.04.2026;Deposit;Investment;$1.081,86
132735;6647;11.04.2026;Debit;Groceries;$217,58
118148;5918;11.04.2026;Debit;Groceries;$109,86
115592;5790;11.04.2026;Debit;Travel;$261,46
129047;6457;11.04.2026;Deposit;Investment;$1.914,69
136713;6840;11.04.2026;Debit;Utilities;$94,23
220510;10992;11.04.2026;Debit;Entertainment;$70,92
163773;8180;11.04.2026;Debit;Groceries;$155,92
115599;5790;11.04.2026;Debit;Travel;$125,35
176880;8835;11.04.2026;Debit;Utilities;$190,20
146288;7310;11.04.2026;Deposit;Investment;$2.808,58
170308;8501;11.04.2026;Debit;Utilities;$35,49
142192;7111;11.04.2026;Debit;Entertainment;$104,19
173610;8664;11.04.2026;Deposit;Investment;$4.622,72
115747;5797;11.04.2026;Debit;Utilities;$296,60
193690;9675;11.04.2026;Deposit;Investment;$1.705,56
115606;5790;11.04.2026;Debit;Utilities;$13,86
126510;6331;11.04.2026;Debit;Travel;$315,75
202881;10124;11.04.2026;Debit;Utilities;$346,09
151568;7573;11.04.2026;Debit;Groceries;$116,68
193667;9674;11.04.2026;Debit;Entertainment;$15,64
166903;8330;11.04.2026;Credit;Salary;$1.562,90
207496;10348;11.04.2026;Debit;Groceries;$183,58
153065;7640;11.04.2026;Debit;Utilities;$159,19
207598;10354;11.04.2026;Credit;Salary;$5.326,41
170302;8501;11.04.2026;Debit;Utilities;$192,96
217282;10828;11.04.2026;Deposit;Investment;$2.492,82
181150;9053;11.04.2026;Debit;Entertainment;$131,49
203120;10135;11.04.2026;Credit;Salary;$1.774,12
156696;7824;11.04.2026;Debit;Utilities;$339,59
155142;7745;11.04.2026;Debit;Groceries;$226,23
204353;10201;11.04.2026;Debit;Travel;$241,93
142293;7116;11.04.2026;Debit;Travel;$305,70
161771;8080;11.04.2026;Debit;Utilities;$109,79
115589;5790;11.04.2026;Credit;Salary;$4.524,64
148977;7445;11.04.2026;Debit;Groceries;$186,35
147058;7351;11.04.2026;Debit;Online Shopping;$176,96
155939;7783;11.04.2026;Credit;Salary;$2.614,76
169441;8453;11.04.2026;Debit;Online Shopping;$98,96
176350;8806;11.04.2026;Debit;Utilities;$85,81
169440;8453;11.04.2026;Debit;Utilities;$125,53
221514;11040;11.04.2026;Debit;Travel;$193,15
158279;7905;11.04.2026;Debit;Groceries;$342,65
120472;6027;11.04.2026;Debit;Entertainment;$75,45
217747;10853;11.04.2026;Debit;Groceries;$133,73
109681;5482;11.04.2026;Debit;Entertainment;$210,07
147801;7386;11.04.2026;Debit;Groceries;$205,47
127242;6367;11.04.2026;Debit;Online Shopping;$55,66
123647;6182;11.04.2026;Debit;Utilities;$330,98
156785;7826;11.04.2026;Debit;Entertainment;$138,56
133365;6675;11.04.2026;Debit;Utilities;$141,70
191889;9581;11.04.2026;Debit;Online Shopping;$118,53
115167;5767;11.04.2026;Debit;Entertainment;$207,42
173716;8670;11.04.2026;Debit;Groceries;$166,10
207642;10357;11.04.2026;Debit;Online Shopping;$201,38
109411;5466;11.04.2026;Debit;Utilities;$19,31
187456;9375;11.04.2026;Deposit;Investment;$3.981,69
207658;10357;11.04.2026;Debit;Travel;$185,94
192110;9592;11.04.2026;Debit;Utilities;$320,74
161784;8080;11.04.2026;Debit;Entertainment;$124,17
181959;9092;11.04.2026;Debit;Utilities;$143,82
151434;7567;11.04.2026;Credit;Salary;$2.488,02
216332;10777;11.04.2026;Deposit;Investment;$2.023,87
189139;9456;11.04.2026;Deposit;Investment;$4.086,55
156726;7824;11.04.2026;Debit;Travel;$144,39
155411;7757;11.04.2026;Debit;Groceries;$187,38
134999;6755;11.04.2026;Debit;Online Shopping;$55,66
107699;5383;11.04.2026;Debit;Groceries;$276,57
139849;6994;11.04.2026;Debit;Entertainment;$288,90
207006;10322;11.04.2026;Debit;Groceries;$77,01
158256;7905;11.04.2026;Debit;Utilities;$111,76
173386;8654;11.04.2026;Debit;Travel;$345,91
214615;10694;11.04.2026;Debit;Entertainment;$293,43
126900;6351;11.04.2026;Debit;Entertainment;$230,91
148689;7430;11.04.2026;Debit;Entertainment;$336,33
188622;9430;11.04.2026;Deposit;Investment;$1.370,67
161511;8067;11.04.2026;Debit;Travel;$45,64
161504;8067;11.04.2026;Debit;Online Shopping;$160,68
121603;6084;11.04.2026;Debit;Groceries;$271,76
218997;10915;11.04.2026;Deposit;Investment;$2.716,30
121975;6102;11.04.2026;Debit;Online Shopping;$313,29
204204;10193;11.04.2026;Debit;Utilities;$322,94
213557;10644;11.04.2026;Credit;Salary;$2.868,35
179096;8952;11.04.2026;Debit;Groceries;$215,72
122008;6103;11.04.2026;Debit;Travel;$108,58
212797;10608;11.04.2026;Debit;Online Shopping;$290,90
164214;8203;11.04.2026;Debit;Entertainment;$82,29
170085;8489;11.04.2026;Debit;Entertainment;$6,80
214610;10694;11.04.2026;Debit;Utilities;$288,93
117383;5882;11.04.2026;Debit;Groceries;$307,20
118691;5946;11.04.2026;Debit;Online Shopping;$276,68
118159;5918;11.04.2026;Debit;Online Shopping;$103,15
213546;10644;11.04.2026;Credit;Salary;$1.757,06
156588;7818;11.04.2026;Credit;Salary;$5.181,76
173315;8650;11.04.2026;Debit;Online Shopping;$49,59
210037;10472;11.04.2026;Debit;Entertainment;$180,36
138923;6946;11.04.2026;Debit;Entertainment;$304,56
127625;6388;11.04.2026;Debit;Travel;$259,85
191466;9559;11.04.2026;Debit;Travel;$24,29
