Account_ID;Customer_ID;Account_Type;Open_Date;Balance
9729;3343;Credit Card;16.06.2023;-$2.912,17
9730;3344;Checking;19.03.2026;$11.858,66
9731;3344;Savings;10.02.2026;$46.396,60
9732;3345;Savings;24.07.2025;$82.960,95
9733;3345;Checking;30.08.2025;$7.545,08
9734;3345;Credit Card;16.06.2025;-$5.338,24
9735;3346;Checking;22.03.2026;$9.957,57
9736;3347;Savings;19.01.2025;$13.956,46
9737;3347;Checking;9.06.2025;$17.473,37
9738;3347;Credit Card;6.06.2025;-$1.779,01
9739;3348;Savings;5.08.2025;$91.551,53
9740;3348;Credit Card;11.05.2025;-$2.667,22
9741;3349;Checking;17.12.2023;$5.436,40
9742;3350;Credit Card;20.05.2024;-$1.397,97
9743;3350;Checking;27.07.2024;$7.071,71
9744;3350;Savings;25.07.2024;$88.631,64
9745;3351;Checking;17.01.2025;$6.072,12
9746;3352;Savings;19.10.2023;$88.688,30
9747;3352;Checking;19.12.2023;$15.387,92
9748;3352;Credit Card;4.10.2023;-$5.389,19
9749;3353;Savings;20.02.2024;$47.266,38
9750;3353;Checking;12.11.2023;$14.428,87
9751;3353;Credit Card;31.03.2024;-$2.825,48
9752;3354;Savings;17.05.2025;$68.133,07
9753;3354;Checking;20.02.2025;$15.251,29
9754;3354;Credit Card;3.06.2025;-$1.361,18
9755;3355;Checking;1.11.2025;$6.839,91
9756;3356;Savings;1.05.2026;$12.686,25
9757;3356;Checking;1.05.2026;$18.023,64
9758;3356;Credit Card;18.04.2026;-$549,15
9759;3357;Credit Card;18.09.2023;-$6.131,49
9760;3358;Checking;29.01.2025;$10.985,51
9761;3358;Savings;9.12.2024;$30.459,75
9762;3358;Credit Card;8.11.2024;-$2.712,84
9763;3359;Checking;4.06.2023;$3.018,57
9764;3360;Savings;7.01.2026;$47.319,20
9765;3360;Checking;9.02.2026;$4.006,66
9766;3360;Credit Card;30.09.2025;-$4.593,03
9767;3361;Checking;15.11.2023;$6.215,74
9768;3362;Checking;20.02.2025;$19.947,51
9769;3363;Credit Card;13.04.2026;-$5.376,83
9770;3363;Savings;21.04.2026;$109.459,37
9771;3363;Checking;5.02.2026;$16.562,79
9772;3364;Checking;12.04.2025;$6.009,11
9773;3364;Credit Card;2.07.2025;-$2.502,37
9774;3365;Checking;23.04.2026;$17.551,17
9775;3366;Credit Card;2.10.2023;-$5.724,79
9776;3366;Checking;29.09.2023;$1.505,85
9777;3366;Savings;13.08.2023;$47.843,29
9778;3367;Credit Card;16.07.2025;-$5.780,29
9779;3367;Checking;7.05.2025;$8.739,24
9780;3368;Checking;6.05.2024;$14.807,57
9781;3368;Credit Card;2.10.2024;-$703,93
9782;3368;Savings;1.08.2024;$114.928,76
9783;3369;Savings;18.04.2024;$59.849,54
9784;3370;Credit Card;12.03.2025;-$1.870,29
9785;3370;Checking;12.08.2025;$6.219,25
9786;3371;Credit Card;24.10.2024;-$5.116,61
9787;3371;Savings;26.01.2025;$63.220,47
9788;3372;Checking;10.01.2025;$2.281,10
9789;3372;Credit Card;18.04.2025;-$6.368,83
9790;3372;Savings;15.12.2024;$70.767,35
9791;3373;Savings;26.03.2024;$5.994,05
9792;3373;Checking;18.01.2024;$14.820,88
9793;3374;Savings;9.02.2024;$62.606,48
9794;3374;Checking;1.04.2024;$7.934,82
9795;3375;Checking;1.05.2026;$15.605,78
9796;3375;Credit Card;1.05.2026;-$3.807,14
9797;3376;Checking;17.03.2024;$3.876,81
9798;3376;Credit Card;11.10.2023;-$4.164,71
9799;3377;Checking;15.06.2025;$6.618,06
9800;3377;Credit Card;5.05.2025;-$1.800,12
9801;3378;Savings;5.03.2026;$42.914,19
9802;3378;Credit Card;14.01.2026;-$341,13
9803;3378;Checking;26.11.2025;$10.798,53
9804;3379;Checking;6.04.2025;$4.523,36
9805;3379;Savings;27.06.2025;$74.417,90
9806;3380;Credit Card;5.08.2023;-$1.689,93
9807;3380;Savings;8.06.2023;$79.818,12
9808;3380;Checking;3.04.2023;$10.052,92
9809;3381;Credit Card;24.08.2024;-$2.164,87
9810;3381;Checking;17.07.2024;$19.585,73
9811;3382;Checking;28.09.2023;$5.443,07
9812;3382;Credit Card;19.12.2023;-$5.851,49
9813;3383;Savings;14.09.2024;$64.516,51
9814;3384;Credit Card;21.12.2023;-$4.658,54
9815;3384;Savings;18.08.2023;$74.642,21
9816;3385;Credit Card;26.08.2024;-$4.481,75
9817;3385;Checking;20.05.2024;$10.204,35
9818;3385;Savings;14.08.2024;$54.296,31
9819;3386;Savings;5.12.2023;$45.861,18
9820;3386;Credit Card;5.03.2024;-$6.908,63
9821;3386;Checking;20.11.2023;$3.801,22
9822;3387;Checking;25.07.2023;$19.061,56
9823;3388;Checking;1.05.2025;$2.595,81
9824;3388;Savings;10.04.2025;$94.379,69
9825;3389;Credit Card;13.02.2024;-$795,31
9826;3389;Checking;15.02.2024;$4.437,68
9827;3390;Savings;2.06.2024;$13.269,73
9828;3391;Credit Card;29.12.2024;-$2.380,06
9829;3391;Checking;21.10.2024;$2.170,84
9830;3392;Credit Card;16.08.2023;-$875,90
9831;3393;Savings;7.08.2023;$93.042,46
9832;3394;Savings;3.03.2024;$67.033,21
9833;3395;Checking;21.04.2026;$3.433,04
9834;3395;Savings;1.05.2026;$52.657,80
9835;3395;Credit Card;12.04.2026;-$6.408,48
9836;3396;Savings;6.10.2024;$22.917,47
9837;3396;Checking;15.02.2025;$902,13
9838;3396;Credit Card;9.01.2025;-$6.842,80
9839;3397;Savings;26.04.2024;$104.841,11
9840;3397;Checking;20.05.2024;$6.489,33
9841;3397;Credit Card;3.03.2024;-$6.893,37
9842;3398;Checking;10.05.2025;$12.117,43
9843;3398;Savings;4.06.2025;$67.981,48
9844;3398;Credit Card;18.07.2025;-$2.094,19
9845;3399;Credit Card;24.10.2025;-$1.928,53
9846;3400;Credit Card;1.03.2023;-$2.077,43
9847;3400;Checking;23.03.2023;$1.316,45
9848;3400;Savings;6.06.2023;$77.436,32
9849;3401;Checking;1.05.2026;$14.251,58
9850;3402;Savings;2.03.2024;$27.848,55
9851;3402;Checking;30.12.2023;$14.139,02
9852;3403;Savings;2.10.2025;$109.053,38
9853;3404;Savings;2.05.2024;$113.262,45
9854;3405;Credit Card;1.05.2026;-$6.658,96
9855;3405;Savings;1.05.2026;$89.769,82
9856;3405;Checking;25.04.2026;$4.826,39
9857;3406;Checking;15.02.2023;$13.524,96
9858;3406;Savings;15.06.2023;$80.946,63
9859;3406;Credit Card;4.05.2023;-$3.955,63
9860;3407;Checking;1.05.2026;$4.936,73
9861;3407;Credit Card;1.05.2026;-$5.645,11
9862;3407;Savings;1.05.2026;$36.160,20
9863;3408;Savings;21.06.2023;$25.455,52
9864;3409;Checking;31.08.2025;$4.341,73
9865;3409;Savings;29.10.2025;$45.221,59
9866;3410;Credit Card;28.08.2024;-$4.123,89
9867;3410;Savings;16.06.2024;$54.888,82
9868;3410;Checking;11.05.2024;$12.972,93
9869;3411;Checking;15.07.2025;$10.120,10
9870;3411;Credit Card;3.09.2025;-$3.681,97
9871;3411;Savings;4.07.2025;$79.089,69
9872;3412;Checking;31.01.2026;$10.162,39
9873;3413;Checking;29.02.2024;$16.696,24
9874;3414;Savings;14.08.2023;$47.511,66
9875;3415;Checking;18.07.2024;$12.868,38
9876;3415;Savings;12.05.2024;$17.446,49
9877;3415;Credit Card;10.09.2024;-$1.342,18
9878;3416;Savings;27.12.2025;$92.605,16
9879;3416;Checking;4.02.2026;$6.505,31
9880;3416;Credit Card;27.10.2025;-$4.715,10
9881;3417;Checking;21.09.2023;$12.724,42
9882;3417;Credit Card;21.05.2023;-$4.432,26
9883;3418;Credit Card;17.03.2025;-$1.349,07
9884;3418;Checking;2.04.2025;$9.577,00
9885;3418;Savings;9.01.2025;$68.728,37
9886;3419;Credit Card;1.05.2026;-$1.085,02
9887;3419;Checking;1.05.2026;$6.457,90
9888;3419;Savings;8.03.2026;$90.052,13
9889;3420;Credit Card;14.10.2023;-$3.743,16
9890;3420;Checking;21.06.2023;$10.190,02
9891;3420;Savings;10.09.2023;$104.038,07
9892;3421;Checking;11.11.2024;$9.713,15
9893;3421;Credit Card;4.11.2024;-$1.437,95
9894;3422;Savings;6.01.2025;$32.468,18
9895;3422;Checking;14.11.2024;$5.492,59
9896;3422;Credit Card;3.09.2024;-$4.566,38
9897;3423;Checking;1.10.2024;$12.694,97
9898;3423;Savings;15.08.2024;$7.794,04
9899;3423;Credit Card;18.07.2024;-$3.980,97
9900;3424;Savings;13.07.2023;$94.513,24
9901;3424;Credit Card;20.10.2023;-$1.659,74
9902;3425;Credit Card;18.06.2025;-$3.152,86
9903;3425;Checking;8.10.2025;$18.287,01
9904;3426;Savings;12.01.2025;$102.542,56
9905;3427;Checking;31.12.2023;$17.169,01
9906;3428;Credit Card;5.02.2025;-$5.298,71
9907;3428;Checking;11.02.2025;$821,98
9908;3428;Savings;26.11.2024;$56.037,41
9909;3429;Credit Card;7.09.2024;-$2.604,40
9910;3430;Savings;6.08.2023;$115.298,89
9911;3430;Checking;30.07.2023;$2.785,12
9912;3430;Credit Card;9.10.2023;-$2.551,92
9913;3431;Checking;2.07.2025;$14.944,09
9914;3432;Credit Card;27.05.2025;-$2.709,06
9915;3432;Savings;19.03.2025;$74.759,44
9916;3432;Checking;13.02.2025;$11.175,16
9917;3433;Credit Card;10.08.2024;-$5.261,80
9918;3434;Savings;10.07.2025;$15.051,21
9919;3434;Credit Card;19.05.2025;-$3.396,31
9920;3435;Credit Card;5.06.2025;-$4.424,18
9921;3435;Savings;20.04.2025;$104.250,31
9922;3435;Checking;12.06.2025;$12.917,54
9923;3436;Checking;10.12.2023;$1.588,96
9924;3437;Credit Card;26.07.2024;-$5.206,70
9925;3438;Credit Card;27.09.2023;-$558,55
9926;3438;Checking;2.03.2024;$8.542,95
9927;3438;Savings;20.11.2023;$41.469,90
9928;3439;Credit Card;2.01.2026;-$771,57
9929;3440;Savings;26.03.2026;$45.651,34
9930;3440;Credit Card;9.03.2026;-$247,67
9931;3440;Checking;1.02.2026;$2.626,94
9932;3441;Savings;21.04.2025;$105.230,73
9933;3441;Credit Card;16.08.2025;-$411,36
9934;3442;Credit Card;4.02.2024;-$2.101,24
9935;3442;Savings;19.04.2024;$48.726,33
9936;3442;Checking;29.05.2024;$5.770,29
9937;3443;Credit Card;19.02.2025;-$4.292,71
9938;3443;Savings;27.01.2025;$106.898,78
9939;3444;Credit Card;1.05.2026;-$2.608,81
9940;3444;Savings;1.05.2026;$44.852,61
9941;3444;Checking;1.05.2026;$15.331,63
9942;3445;Savings;25.10.2024;$80.477,79
9943;3446;Checking;3.04.2024;$4.180,29
9944;3446;Credit Card;20.04.2024;-$3.769,54
9945;3446;Savings;1.02.2024;$65.236,07
9946;3447;Checking;30.04.2023;$143,36
9947;3447;Credit Card;26.06.2023;-$1.075,64
9948;3448;Savings;1.05.2026;$19.555,80
9949;3448;Checking;1.05.2026;$8.721,26
9950;3448;Credit Card;18.02.2026;-$3.036,32
9951;3449;Savings;13.05.2024;$36.031,04
9952;3449;Checking;8.06.2024;$16.997,49
9953;3449;Credit Card;20.02.2024;-$4.751,60
9954;3450;Credit Card;22.11.2023;-$1.146,17
9955;3450;Savings;5.10.2023;$45.211,13
9956;3451;Credit Card;3.02.2024;-$5.688,43
9957;3452;Savings;24.01.2025;$76.440,13
9958;3452;Credit Card;23.03.2025;-$4.114,22
9959;3453;Savings;30.05.2025;$46.061,99
9960;3454;Checking;22.11.2025;$1.740,56
9961;3454;Savings;11.11.2025;$80.448,31
9962;3455;Credit Card;6.03.2026;-$1.875,16
9963;3455;Savings;20.11.2025;$29.106,20
9964;3455;Checking;19.10.2025;$8.285,21
9965;3456;Credit Card;27.12.2025;-$3.080,61
9966;3456;Savings;6.09.2025;$60.418,05
9967;3457;Credit Card;10.08.2025;-$1.669,66
9968;3457;Checking;24.07.2025;$10.614,01
9969;3458;Credit Card;1.05.2026;-$1.050,48
9970;3458;Savings;1.05.2026;$9.515,82
9971;3459;Savings;11.11.2024;$81.382,78
9972;3459;Credit Card;12.11.2024;-$1.023,61
9973;3459;Checking;2.10.2024;$482,79
9974;3460;Savings;4.05.2024;$70.708,48
9975;3460;Checking;11.04.2024;$18.853,09
9976;3460;Credit Card;17.02.2024;-$1.869,21
9977;3461;Credit Card;14.07.2023;-$214,12
9978;3461;Savings;22.08.2023;$39.662,52
9979;3462;Checking;20.06.2025;$6.746,54
9980;3462;Credit Card;2.08.2025;-$1.159,85
9981;3462;Savings;21.04.2025;$42.912,42
9982;3463;Savings;7.06.2025;$70.421,46
9983;3463;Checking;29.07.2025;$8.608,57
9984;3463;Credit Card;28.08.2025;-$5.547,28
9985;3464;Savings;7.09.2025;$84.817,26
9986;3465;Savings;1.05.2026;$90.687,46
9987;3466;Checking;22.05.2024;$5.323,24
9988;3466;Credit Card;16.03.2024;-$1.043,97
9989;3467;Credit Card;17.01.2024;-$1.288,59
9990;3468;Checking;22.01.2025;$5.587,36
9991;3468;Credit Card;13.06.2025;-$471,32
9992;3468;Savings;7.01.2025;$84.717,70
9993;3469;Checking;26.07.2024;$3.262,62
9994;3470;Savings;11.10.2024;$94.935,53
9995;3470;Checking;26.11.2024;$7.440,20
9996;3470;Credit Card;20.10.2024;-$6.214,72
9997;3471;Credit Card;4.03.2024;-$3.114,77
9998;3471;Checking;15.05.2024;$4.443,91
9999;3471;Savings;5.06.2024;$76.106,51
10000;3472;Credit Card;19.09.2025;-$4.398,09
10001;3473;Credit Card;2.05.2024;-$3.249,98
10002;3473;Checking;3.01.2024;$14.908,95
10003;3474;Savings;10.10.2023;$5.431,35
10004;3474;Checking;27.09.2023;$18.060,87
10005;3475;Savings;21.09.2025;$75.960,19
10006;3476;Savings;5.09.2024;$62.689,42
10007;3477;Savings;11.06.2023;$11.512,96
10008;3477;Credit Card;24.05.2023;-$1.776,27
10009;3477;Checking;9.05.2023;$6.479,15
10010;3478;Credit Card;18.09.2025;-$6.589,99
10011;3478;Savings;4.02.2026;$70.913,32
10012;3479;Savings;4.04.2025;$66.033,26
10013;3479;Checking;30.03.2025;$3.181,61
10014;3480;Checking;3.03.2025;$5.153,99
10015;3481;Checking;18.04.2026;$2.394,91
10016;3481;Savings;20.03.2026;$29.951,34
10017;3482;Credit Card;5.02.2025;-$1.718,86
10018;3483;Savings;20.08.2025;$88.975,06
10019;3483;Checking;19.11.2025;$8.697,00
10020;3484;Savings;13.10.2025;$46.598,40
10021;3484;Checking;24.08.2025;$5.192,94
10022;3485;Savings;5.02.2023;$42.706,52
10023;3486;Credit Card;26.04.2025;-$609,52
10024;3487;Credit Card;14.01.2024;-$5.092,92
10025;3487;Checking;3.12.2023;$18.511,84
10026;3487;Savings;9.11.2023;$8.175,18
10027;3488;Checking;5.02.2026;$5.728,23
10028;3488;Savings;10.02.2026;$96.463,08
10029;3489;Checking;9.04.2026;$16.329,46
10030;3489;Savings;1.05.2026;$35.821,15
10031;3489;Credit Card;7.03.2026;-$3.806,15
10032;3490;Savings;4.03.2024;$60.008,87
10033;3490;Checking;15.12.2023;$4.796,21
10034;3490;Credit Card;28.01.2024;-$5.520,96
10035;3491;Credit Card;11.01.2024;-$1.191,70
10036;3492;Savings;8.06.2025;$72.681,93
10037;3492;Credit Card;27.10.2025;-$600,16
10038;3493;Savings;7.02.2025;$24.523,14
10039;3493;Checking;10.06.2025;$13.631,23
10040;3494;Checking;1.05.2026;$10.869,78
10041;3494;Savings;1.05.2026;$58.337,03
10042;3495;Savings;28.07.2025;$14.727,75
10043;3495;Checking;1.10.2025;$19.817,30
10044;3496;Savings;4.01.2025;$41.798,10
10045;3496;Credit Card;28.11.2024;-$6.938,78
10046;3497;Checking;26.08.2024;$1.445,85
10047;3497;Credit Card;20.06.2024;-$606,45
10048;3498;Checking;22.09.2024;$10.299,87
10049;3498;Savings;17.07.2024;$25.253,20
10050;3498;Credit Card;26.11.2024;-$3.844,20
10051;3499;Savings;6.10.2025;$43.364,50
10052;3499;Checking;5.03.2026;$8.489,01
10053;3500;Savings;26.03.2025;$21.842,99
10054;3501;Savings;1.05.2026;$63.734,50
10055;3501;Credit Card;9.03.2026;-$1.550,06
10056;3501;Checking;2.04.2026;$1.930,41
10057;3502;Savings;1.05.2026;$92.326,51
10058;3502;Checking;9.04.2026;$17.872,31
10059;3503;Credit Card;29.04.2025;-$5.953,56
10060;3504;Checking;14.09.2025;$7.619,07
10061;3504;Savings;14.01.2026;$11.219,63
10062;3505;Checking;12.08.2024;$5.814,84
10063;3506;Savings;20.09.2023;$41.111,05
10064;3506;Credit Card;22.08.2023;-$2.023,69
10065;3507;Credit Card;20.02.2024;-$2.405,78
10066;3508;Checking;11.11.2024;$17.392,93
10067;3508;Credit Card;28.02.2025;-$1.285,04
10068;3509;Checking;11.11.2025;$4.642,70
10069;3510;Savings;8.01.2026;$56.659,99
10070;3511;Savings;30.04.2023;$50.228,60
10071;3511;Credit Card;14.02.2023;-$5.472,65
10072;3512;Savings;3.09.2023;$90.925,45
10073;3512;Credit Card;27.09.2023;-$4.810,72
10074;3512;Checking;13.09.2023;$19.675,94
10075;3513;Savings;2.09.2023;$91.722,22
10076;3513;Credit Card;20.10.2023;-$5.618,43
10077;3514;Credit Card;25.11.2023;-$2.811,86
10078;3515;Checking;2.11.2023;$9.536,89
10079;3516;Savings;27.03.2026;$20.363,80
10080;3517;Credit Card;9.10.2024;-$6.774,10
10081;3517;Checking;29.01.2025;$12.279,04
10082;3517;Savings;4.02.2025;$100.658,94
10083;3518;Checking;29.09.2025;$19.596,03
10084;3518;Savings;10.07.2025;$56.867,86
10085;3519;Savings;1.04.2023;$84.734,76
10086;3519;Checking;30.03.2023;$2.676,86
10087;3519;Credit Card;4.07.2023;-$1.765,63
10088;3520;Checking;27.02.2025;$18.354,66
10089;3520;Savings;20.02.2025;$51.872,91
10090;3521;Savings;3.08.2024;$32.284,29
10091;3521;Checking;23.11.2024;$11.375,21
10092;3522;Savings;13.03.2026;$6.148,81
10093;3522;Checking;21.02.2026;$10.658,72
10094;3523;Checking;15.06.2025;$17.350,13
10095;3523;Savings;6.07.2025;$79.004,54
10096;3524;Savings;24.10.2023;$28.731,34
10097;3524;Checking;25.05.2023;$15.861,44
10098;3525;Checking;21.03.2026;$19.034,85
10099;3526;Credit Card;20.11.2023;-$6.905,79
10100;3527;Savings;30.01.2025;$69.665,94
10101;3527;Checking;19.09.2024;$7.377,23
10102;3527;Credit Card;26.10.2024;-$5.062,69
10103;3528;Credit Card;12.06.2024;-$5.724,39
10104;3529;Checking;7.06.2025;$1.898,86
10105;3529;Credit Card;17.05.2025;-$3.472,19
10106;3530;Savings;7.05.2023;$89.114,32
10107;3531;Credit Card;2.06.2024;-$4.766,23
10108;3531;Checking;20.04.2024;$17.036,74
10109;3531;Savings;1.06.2024;$115.792,19
10110;3532;Checking;14.09.2024;$10.561,68
10111;3532;Credit Card;17.07.2024;-$2.382,33
10112;3533;Checking;21.06.2025;$16.610,01
10113;3533;Savings;22.07.2025;$25.426,88
10114;3533;Credit Card;3.08.2025;-$2.961,29
10115;3534;Savings;5.12.2024;$25.639,67
10116;3534;Checking;11.03.2025;$3.287,43
10117;3535;Checking;30.07.2024;$1.405,11
10118;3535;Credit Card;27.09.2024;-$740,19
10119;3536;Savings;2.01.2024;$58.821,34
10120;3536;Credit Card;7.01.2024;-$2.382,25
10121;3537;Credit Card;9.07.2025;-$3.337,80
10122;3538;Savings;23.09.2025;$35.832,64
10123;3539;Savings;16.11.2025;$103.474,38
10124;3539;Credit Card;2.12.2025;-$2.372,02
10125;3540;Credit Card;10.11.2024;-$1.616,18
10126;3541;Checking;19.09.2023;$13.189,48
10127;3542;Credit Card;21.05.2024;-$6.376,91
10128;3542;Savings;3.08.2024;$114.805,22
10129;3543;Credit Card;17.08.2024;-$6.978,71
10130;3543;Checking;15.06.2024;$17.165,93
10131;3543;Savings;27.05.2024;$82.125,55
10132;3544;Savings;19.10.2023;$16.332,01
10133;3545;Checking;12.08.2025;$14.470,21
10134;3546;Credit Card;8.03.2024;-$663,05
10135;3546;Checking;9.11.2023;$3.761,03
10136;3546;Savings;4.11.2023;$79.455,83
10137;3547;Credit Card;1.05.2026;-$2.633,26
10138;3548;Credit Card;18.10.2025;-$4.508,98
10139;3548;Checking;23.12.2025;$8.849,97
10140;3549;Checking;25.07.2025;$6.908,22
10141;3550;Credit Card;17.10.2024;-$2.801,63
10142;3550;Savings;6.11.2024;$115.963,79
10143;3550;Checking;25.10.2024;$2.691,88
10144;3551;Checking;1.07.2023;$6.424,41
10145;3551;Savings;17.04.2023;$88.866,85
10146;3551;Credit Card;13.08.2023;-$5.912,52
10147;3552;Savings;29.03.2023;$64.682,72
10148;3553;Savings;25.02.2025;$25.984,83
10149;3553;Checking;11.02.2025;$5.191,58
10150;3554;Checking;1.05.2026;$16.668,67
10151;3555;Checking;5.01.2025;$17.643,98
10152;3555;Credit Card;23.03.2025;-$6.049,86
10153;3555;Savings;15.12.2024;$60.214,64
10154;3556;Savings;12.07.2025;$50.098,65
10155;3556;Checking;21.06.2025;$9.644,82
10156;3557;Savings;11.02.2025;$112.033,62
10157;3557;Credit Card;20.10.2024;-$40,41
10158;3557;Checking;26.11.2024;$16.475,36
10159;3558;Credit Card;29.01.2024;-$4.823,66
10160;3559;Credit Card;5.06.2023;-$53,14
10161;3559;Savings;5.08.2023;$93.835,96
10162;3559;Checking;5.07.2023;$7.810,38
10163;3560;Credit Card;24.07.2024;-$5.034,40
10164;3560;Checking;24.07.2024;$5.641,52
10165;3560;Savings;3.09.2024;$26.049,88
10166;3561;Credit Card;12.11.2023;-$2.976,56
10167;3562;Checking;19.02.2024;$10.075,34
10168;3562;Credit Card;23.02.2024;-$5.925,86
10169;3562;Savings;25.02.2024;$104.776,22
10170;3563;Credit Card;16.06.2024;-$5.485,30
10171;3563;Savings;26.05.2024;$6.477,12
10172;3564;Checking;22.11.2023;$17.531,53
10173;3565;Savings;23.08.2025;$73.540,29
10174;3565;Credit Card;22.10.2025;-$1.755,02
10175;3565;Checking;21.10.2025;$7.963,23
10176;3566;Savings;11.06.2025;$94.791,58
10177;3566;Credit Card;18.03.2025;-$2.268,71
10178;3566;Checking;25.04.2025;$8.774,34
10179;3567;Credit Card;23.01.2024;-$5.651,26
10180;3568;Credit Card;1.11.2023;-$585,85
10181;3568;Checking;11.01.2024;$14.530,03
10182;3569;Savings;25.05.2024;$63.656,23
10183;3569;Credit Card;8.04.2024;-$1.407,07
10184;3570;Credit Card;22.01.2025;-$596,85
10185;3570;Savings;13.11.2024;$23.935,94
10186;3571;Credit Card;24.10.2024;-$852,21
10187;3571;Checking;1.06.2024;$3.006,11
10188;3572;Savings;22.12.2023;$81.950,37
10189;3572;Credit Card;29.04.2024;-$3.132,91
10190;3572;Checking;12.01.2024;$12.895,24
10191;3573;Checking;1.05.2026;$1.533,60
10192;3573;Savings;1.05.2026;$88.350,13
10193;3574;Credit Card;10.04.2026;-$631,56
10194;3574;Checking;17.03.2026;$19.113,52
10195;3575;Savings;11.04.2025;$54.718,06
10196;3575;Checking;30.04.2025;$1.870,30
10197;3576;Credit Card;23.02.2025;-$1.729,23
10198;3576;Checking;3.12.2024;$4.918,19
10199;3576;Savings;19.01.2025;$27.921,78
10200;3577;Savings;9.11.2025;$78.580,60
10201;3577;Checking;27.10.2025;$13.323,15
10202;3577;Credit Card;14.01.2026;-$3.444,55
10203;3578;Credit Card;8.12.2023;-$4.648,37
10204;3579;Credit Card;3.11.2025;-$3.619,67
10205;3580;Checking;1.05.2026;$5.542,87
10206;3580;Credit Card;1.05.2026;-$6.700,68
10207;3581;Credit Card;7.10.2023;-$954,94
10208;3581;Savings;19.09.2023;$93.706,78
10209;3581;Checking;2.03.2024;$15.517,74
10210;3582;Credit Card;29.05.2024;-$6.290,80
10211;3582;Savings;4.06.2024;$74.019,23
10212;3583;Savings;17.05.2025;$67.742,69
10213;3584;Credit Card;20.06.2023;-$1.440,98
10214;3584;Savings;8.03.2023;$60.149,60
10215;3584;Checking;5.02.2023;$4.960,09
10216;3585;Savings;30.10.2023;$5.237,75
10217;3585;Checking;29.03.2024;$9.558,16
10218;3586;Checking;8.11.2023;$19.944,21
10219;3586;Credit Card;1.11.2023;-$5.097,45
10220;3586;Savings;8.12.2023;$61.383,54
10221;3587;Savings;9.09.2024;$47.287,26
10222;3587;Credit Card;16.09.2024;-$2.622,65
10223;3588;Credit Card;12.08.2025;-$2.695,42
10224;3588;Checking;16.09.2025;$1.805,69
10225;3589;Credit Card;12.07.2023;-$6.983,06
10226;3589;Checking;15.04.2023;$4.746,70
10227;3590;Checking;23.12.2025;$11.187,65
10228;3590;Savings;18.03.2026;$95.884,52
10229;3590;Credit Card;23.12.2025;-$1.586,46
10230;3591;Savings;1.05.2026;$56.868,30
10231;3591;Credit Card;1.05.2026;-$47,07
10232;3592;Savings;29.09.2025;$100.988,93
10233;3592;Checking;11.12.2025;$15.325,60
10234;3593;Credit Card;7.11.2023;-$357,26
10235;3593;Checking;22.11.2023;$14.380,89
10236;3594;Checking;14.05.2025;$10.496,75
10237;3594;Credit Card;7.09.2025;-$6.714,17
10238;3595;Checking;22.02.2025;$18.012,65
10239;3595;Credit Card;2.11.2024;-$5.801,45
10240;3596;Credit Card;4.12.2025;-$4.323,55
10241;3596;Checking;11.01.2026;$18.065,47
10242;3596;Savings;1.05.2026;$109.033,37
10243;3597;Credit Card;8.06.2024;-$3.000,68
10244;3598;Savings;22.05.2025;$78.395,90
10245;3598;Credit Card;12.10.2025;-$2.007,69
10246;3598;Checking;30.08.2025;$15.845,71
10247;3599;Credit Card;1.06.2025;-$1.687,55
10248;3600;Savings;14.05.2023;$49.278,85
10249;3601;Checking;28.09.2024;$11.323,81
10250;3602;Savings;17.09.2025;$73.325,11
10251;3602;Credit Card;5.09.2025;-$2.216,79
10252;3603;Credit Card;7.08.2024;-$5.172,97
10253;3603;Checking;27.07.2024;$18.701,98
10254;3603;Savings;5.05.2024;$48.231,33
10255;3604;Checking;7.11.2023;$8.009,57
10256;3604;Credit Card;4.09.2023;-$892,75
10257;3604;Savings;22.01.2024;$63.875,76
10258;3605;Checking;27.05.2025;$1.246,63
10259;3605;Credit Card;28.07.2025;-$4.929,84
10260;3606;Savings;9.04.2025;$96.971,58
10261;3606;Checking;28.12.2024;$5.902,32
10262;3606;Credit Card;2.01.2025;-$3.415,88
10263;3607;Checking;14.09.2023;$10.578,28
10264;3607;Savings;27.10.2023;$34.573,04
10265;3608;Credit Card;10.04.2023;-$5.482,01
10266;3608;Savings;13.06.2023;$91.931,28
10267;3609;Credit Card;9.01.2025;-$2.732,58
10268;3610;Savings;13.05.2024;$37.155,39
10269;3610;Credit Card;27.02.2024;-$550,56
10270;3610;Checking;21.03.2024;$7.614,09
10271;3611;Credit Card;12.09.2023;-$4.629,07
10272;3612;Savings;16.08.2024;$95.687,15
10273;3612;Checking;9.03.2024;$3.157,73
10274;3612;Credit Card;5.08.2024;-$6.472,13
10275;3613;Checking;1.05.2026;$12.365,39
10276;3613;Savings;1.05.2026;$26.168,99
10277;3614;Checking;10.11.2025;$3.894,02
10278;3614;Savings;27.09.2025;$24.740,54
10279;3614;Credit Card;4.09.2025;-$958,21
10280;3615;Savings;28.10.2024;$113.538,57
10281;3615;Checking;18.01.2025;$2.364,50
10282;3615;Credit Card;10.03.2025;-$3.341,66
10283;3616;Savings;2.07.2023;$40.323,63
10284;3617;Savings;2.12.2024;$54.388,14
10285;3618;Credit Card;7.01.2025;-$950,22
10286;3618;Checking;18.02.2025;$8.897,57
10287;3618;Savings;29.10.2024;$75.221,22
10288;3619;Credit Card;27.06.2024;-$4.067,54
10289;3619;Checking;14.05.2024;$1.099,39
